Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di,label
2024-03-08,22403.5,22525.650390625,22224.349609375,22493.55078125,1000000,21313.734131207104,20133.5956463559,18892.352458476227,74.81685204070563,1.2403250068234826,752.3543099468188,694.4715972958617,57.88271265095716,0.8188382781878132,20.471377316580856,18.578730962115944,14.067980651540058,46.20160504291574,32.21260037970751,7.876766336696843,0
2024-03-15,22517.5,22526.599609375,21905.650390625,22023.349609375,1000000,21381.316557699283,20207.70364490567,18954.35240205838,64.85809708663811,-9.958754954067516,716.7186554403634,698.9210089247621,17.797646515601286,0.6924129382071378,18.555667006534687,18.56012873270141,-14.5849708846365,45.93251965358336,29.27916845310868,11.833324710480394,1
2024-03-22,21990.099609375,22180.69921875,21710.19921875,22096.75,1000000,21449.45307601364,20281.78389412505,19016.57809706713,65.62726135080291,0.7691642641648002,686.4865509573501,696.4341173312797,-9.94756637392959,0.695069461395415,16.506399064057714,18.575277332918795,14.377866018139546,44.97211541302986,27.25396721254224,13.88817647437593,1
2024-03-29,21947.900390625,22516.0,21947.55078125,22326.900390625,1000000,21533.019486929006,20361.98454104662,19082.12903357322,67.99284812290006,2.3655867720971457,673.3367959739953,691.8146530598228,-18.47785708582751,0.7488549016567155,14.437904965143108,18.5850648913492,13.95353272694141,44.631420998043886,29.873885010819084,12.741485872737185,1
2024-04-05,22455.0,22619.0,22303.80078125,22513.69921875,1000000,21626.41755662624,20446.36550879969,19150.080918428204,69.8089889384641,1.81614081556404,670.2622586041434,687.504174168687,-17.241915564543547,0.8009754308759797,12.591800729123626,18.595549606616807,14.03247586315999,44.47066004533631,30.00563010546406,12.142801313430065,1
2024-04-12,22578.349609375,22775.69921875,22503.75,22519.400390625,1000000,21711.4635408166,20527.66099436147,19216.800115897448,69.86519014170457,0.0562012032404766,660.6699110297086,682.1373215408913,-21.46741051118272,0.8145669939618168,10.07147636384398,18.60469254647585,13.905352176040427,44.55318857565976,31.160822278030693,11.634845463674583,0
2024-04-19,22339.05078125,22427.44921875,21777.650390625,22147.0,1000000,21752.943203595973,20591.16448477867,19274.823875978687,61.77577973454393,-8.089410407160642,615.918383495271,668.8935339317673,-52.97515043649628,0.6339444668138121,7.668985301449783,18.59220084954297,-14.21576276917078,42.34768555115479,27.75094130951155,21.07362255761844,1
2024-04-26,22336.900390625,22625.94921875,22198.150390625,22419.94921875,1000000,21816.467585991595,20662.881533169704,19337.10358573653,64.9766638254598,3.200884090915864,595.6113593330119,654.2370990120163,-58.62573967900437,0.7859681051985464,6.766745027974936,18.605186588452067,14.254797859043746,40.673828280010646,28.719276677868343,19.583451437099733,1
2024-05-03,22475.55078125,22794.69921875,22348.05078125,22475.849609375,1000000,21879.265873932876,20733.978320471877,19399.25697234324,65.61178790722165,0.6351240817618589,577.3729942491009,638.8642780594332,-61.491283810332334,0.7951668988543089,6.616631112182299,18.617893384501382,14.24592905766514,39.42432598524365,29.32016189343903,18.284923978803967,0
2024-05-10,22561.599609375,22588.80078125,21932.400390625,22055.19921875,1000000,21896.021430582125,20785.79090471808,19451.84988811367,57.20506576006475,-8.406722147156906,522.9477711363543,615.6809766748174,-92.73320553846315,0.4806401085927429,5.940251728711512,18.60556319385863,-14.21603079365106,37.18631453009873,26.535474461962465,22.562393660902437,1
