Date,Open,High,Low,Close,Volume
2012-10-26,18655.9296875,18812.9296875,18600.880859375,18758.630859375,21600
2012-11-02,18656.0,18793.75,18393.419921875,18755.44921875,41800
2012-11-09,18749.369140625,18973.4296875,18656.41015625,18683.6796875,41400
2012-11-16,18691.01953125,18750.919921875,18266.759765625,18309.369140625,32600
2012-11-23,18349.529296875,18567.6796875,18255.689453125,18506.5703125,32800
2012-11-30,18574.359375,19372.69921875,18508.7890625,19339.900390625,36000
2012-12-07,19342.830078125,19561.869140625,19186.240234375,19424.099609375,44000
2012-12-14,19442.189453125,19612.1796875,19193.109375,19317.25,42800
2012-12-21,19290.919921875,19520.509765625,19149.029296875,19242.0,56200
2012-12-28,19278.0,19504.400390625,19237.259765625,19444.83984375,27400
2013-01-04,19422.58984375,19797.439453125,19406.169921875,19784.080078125,25800
2013-01-11,19820.560546875,19856.4296875,19596.380859375,19663.640625,43600
2013-01-18,19689.08984375,20126.55078125,19689.08984375,20039.0390625,53400
2013-01-25,20132.830078125,20163.380859375,19884.19921875,20103.529296875,54200
2013-02-01,20129.0,20203.66015625,19736.44921875,19781.189453125,49800
2013-02-08,19860.970703125,19902.599609375,19414.80078125,19484.76953125,45000
2013-02-15,19517.58984375,19723.009765625,19381.8203125,19468.150390625,39600
2013-02-22,19496.25,19742.419921875,19289.69921875,19317.009765625,38600
2013-03-01,19365.330078125,19411.1796875,18793.970703125,18918.51953125,48600
2013-03-08,18920.900390625,19706.029296875,18760.41015625,19683.23046875,45200
2013-03-15,19679.880859375,19754.66015625,19179.330078125,19427.560546875,44600
2013-03-22,19282.630859375,19378.609375,18669.19921875,18735.599609375,57000
2013-03-29,18894.130859375,18950.220703125,18568.4296875,18835.76953125,38800
2013-04-05,18890.810546875,19060.509765625,18389.2890625,18450.23046875,40800
2013-04-12,18455.80078125,18599.140625,18173.310546875,18242.560546875,44000
2013-04-19,18196.08984375,19058.80078125,18144.220703125,19016.4609375,39600
2013-04-26,18989.779296875,19434.849609375,18989.779296875,19286.720703125,36800
2013-05-03,19306.669921875,19792.0,19284.400390625,19575.640625,43600
2013-05-10,19571.66015625,20119.140625,19554.310546875,20082.619140625,36000
2013-05-17,20073.41015625,20328.189453125,19652.689453125,20286.119140625,40600
2013-05-24,20277.759765625,20443.619140625,19568.490234375,19704.330078125,56600
2013-05-31,19750.669921875,20254.029296875,19678.310546875,19760.30078125,43800
2013-06-07,19859.220703125,19860.189453125,19395.3203125,19429.23046875,32600
2013-06-14,19530.349609375,19585.75,18765.529296875,19177.9296875,55000
2013-06-21,19249.900390625,19383.609375,18615.140625,18774.240234375,54800
2013-06-28,18714.060546875,19432.939453125,18467.16015625,19395.810546875,55200
2013-07-05,19352.48046875,19640.26953125,19147.310546875,19495.8203125,47000
2013-07-12,19418.98046875,19991.939453125,19185.919921875,19958.470703125,38800
2013-07-19,19926.099609375,20256.599609375,19649.580078125,20149.849609375,46800
2013-07-26,20096.7109375,20351.060546875,19699.759765625,19748.189453125,49000
2013-08-02,19714.419921875,19751.029296875,19078.720703125,19164.01953125,52500
2013-08-09,19178.060546875,19306.509765625,18551.349609375,18789.33984375,50500
2013-08-16,18898.939453125,19392.560546875,18559.650390625,18598.1796875,52600
2013-08-23,18587.380859375,18587.380859375,17759.58984375,18519.439453125,88900
2013-08-30,18602.560546875,18728.189453125,17448.7109375,18619.720703125,93600
2013-09-06,18691.830078125,19293.9609375,18166.169921875,19270.060546875,74000
2013-09-13,19448.390625,20055.529296875,19444.66015625,19732.759765625,56000
2013-09-20,19977.380859375,20739.689453125,19596.150390625,20263.7109375,62200
2013-09-27,20060.8203125,20199.810546875,19658.740234375,19727.26953125,62400
2013-10-04,19643.890625,20052.0,19264.720703125,19915.94921875,47800
2013-10-11,19880.939453125,20559.689453125,19647.880859375,20528.58984375,55500
2013-10-18,20534.609375,20932.23046875,20375.419921875,20882.890625,48500
2013-10-25,20915.759765625,21039.419921875,20589.720703125,20683.51953125,51900
2013-11-01,20696.509765625,21293.880859375,20493.66015625,21196.810546875,51700
2013-11-08,21134.099609375,21158.560546875,20600.900390625,20666.150390625,45400
2013-11-15,20596.400390625,20672.529296875,20161.640625,20399.419921875,42100
2013-11-22,20570.58984375,20934.400390625,20137.669921875,20217.390625,49900
2013-11-29,20326.66015625,20819.76953125,20326.66015625,20791.9296875,45900
2013-12-06,20771.26953125,21165.599609375,20673.619140625,20996.529296875,55800
2013-12-13,21416.669921875,21483.740234375,20692.669921875,20715.580078125,59900
2013-12-20,20714.259765625,21117.990234375,20568.69921875,21079.720703125,46400
2013-12-27,21080.5390625,21235.140625,21010.650390625,21193.580078125,25300
2014-01-03,21260.150390625,21331.3203125,20731.330078125,20851.330078125,33700
2014-01-10,20913.7890625,20971.23046875,20625.169921875,20758.490234375,43100
2014-01-17,20850.5390625,21379.2890625,20850.5390625,21063.619140625,48300
2014-01-24,21083.529296875,21409.66015625,21001.130859375,21133.560546875,46100
2014-01-31,20899.029296875,20899.029296875,20343.779296875,20513.849609375,44800
2014-02-07,20479.029296875,20480.349609375,19963.119140625,20376.560546875,48300
2014-02-14,20429.16015625,20516.599609375,20149.009765625,20366.8203125,43600
2014-02-21,20438.869140625,20750.51953125,20338.94921875,20700.75,32500
2014-02-28,20695.48046875,21140.509765625,20637.30078125,21120.119140625,41900
2014-03-07,21079.26953125,21960.890625,20920.98046875,21919.7890625,163700
2014-03-14,21819.189453125,22023.98046875,21573.48046875,21809.80078125,56200
2014-03-21,21849.650390625,22040.720703125,21704.66015625,21753.75,87800
2014-03-28,21827.5,22363.970703125,21827.5,22339.970703125,47000
2014-04-04,22423.140625,22620.650390625,22253.779296875,22359.5,52400
2014-04-11,22355.560546875,22792.490234375,22197.509765625,22628.9609375,33600
2014-04-18,22698.08984375,22737.310546875,22247.390625,22628.83984375,23800
2014-04-25,22644.75,22939.310546875,22636.75,22688.0703125,32800
2014-05-02,22717.58984375,22721.359375,22284.9609375,22403.890625,30600
2014-05-09,22412.80078125,23048.490234375,22277.0390625,22994.23046875,46000
2014-05-16,23031.109375,25375.630859375,23008.650390625,24121.740234375,92700
2014-05-23,24340.3203125,24745.859375,24107.990234375,24693.349609375,96200
2014-05-30,24913.890625,25175.220703125,24163.619140625,24217.33984375,80500
2014-06-06,24368.9609375,25419.140625,24270.19921875,25396.4609375,85900
2014-06-13,25543.599609375,25735.869140625,25171.609375,25228.169921875,67800
2014-06-20,25239.5,25609.279296875,25056.1796875,25105.509765625,60500
2014-06-27,25108.08984375,25427.80078125,24878.66015625,25099.919921875,48000
2014-07-04,25179.55078125,25999.080078125,25179.55078125,25962.060546875,45600
2014-07-11,26039.669921875,26190.439453125,24978.330078125,25024.349609375,67600
2014-07-18,25093.16015625,25713.400390625,24892.0,25641.560546875,59300
2014-07-25,25776.5390625,26300.169921875,25677.7109375,26126.75,43200
2014-08-01,26173.470703125,26181.830078125,25459.130859375,25480.83984375,38500
2014-08-08,25631.6796875,25928.3203125,25232.8203125,25329.140625,37600
2014-08-15,25476.869140625,26135.0,25437.05078125,26103.23046875,33000
2014-08-22,26123.689453125,26530.669921875,26075.279296875,26419.55078125,40700
2014-08-29,26490.310546875,26674.380859375,26314.890625,26638.109375,32800
2014-09-05,26733.1796875,27225.849609375,26732.390625,27026.69921875,41400
2014-09-12,27145.119140625,27354.990234375,26904.5,27061.0390625,36400
2014-09-19,26998.0703125,27247.169921875,26464.029296875,27090.419921875,37300
2014-09-26,27008.119140625,27256.869140625,26220.490234375,26626.3203125,48300
2014-10-03,26694.41015625,26851.330078125,26481.310546875,26567.990234375,22600
2014-10-10,26487.509765625,26688.69921875,26150.08984375,26297.380859375,35500
2014-10-17,26275.0703125,26550.7890625,25910.76953125,26108.529296875,38400
2014-10-24,26434.16015625,26818.330078125,26368.939453125,26787.23046875,23700
2014-10-31,26959.5703125,27894.3203125,26726.83984375,27865.830078125,40000
2014-11-07,27943.0390625,28010.390625,27739.560546875,27868.630859375,28700
2014-11-14,27919.44921875,28126.48046875,27764.75,28046.66015625,40500
2014-11-21,28018.6796875,28360.66015625,27915.23046875,28334.630859375,39600
2014-11-28,28413.009765625,28822.369140625,28217.5,28693.990234375,55700
2014-12-05,28748.220703125,28809.640625,28370.73046875,28458.099609375,47700
2014-12-12,28433.0,28494.849609375,27320.05078125,27350.6796875,49700
2014-12-19,27136.279296875,27497.119140625,26469.419921875,27371.83984375,63000
2014-12-26,27479.869140625,27851.099609375,27146.51953125,27208.609375,26600
2015-01-02,27478.30078125,27937.470703125,27312.2890625,27887.900390625,20000
