Date,Open,High,Low,Close,Volume,ema_20,ema_50,ema_100,rsi_14,rsi_change,macd,macd_signal,macd_hist,bb_percent,bb_width,obv,obv_slope,adx,plus_di,minus_di
2014-05-23,24340.3203125,24745.859375,24107.990234375,24693.349609375,96200,22253.390113620808,21107.628574167884,20097.39432593385,79.58432342609176,2.58613860348008,868.5807613254983,635.0973361769635,233.48342514853482,1.0912092114990364,21.411027420876945,15.029681484222811,11.474195031610165,31.907830189402546,45.38189309211392,10.324381214511757
2014-05-30,24913.890625,25175.220703125,24163.619140625,24217.33984375,80500,22440.432945061682,21229.578035720122,20178.977405494563,72.29481806622566,-7.289505359866098,916.1816580384875,691.3142005492683,224.8674574892192,0.9277338869728876,22.49474923711186,15.00548615687509,-11.296024885689746,34.33512047730222,45.081733912286204,9.269658768090364
2014-06-06,24368.9609375,25419.140625,24270.19921875,25396.4609375,85900,22721.959420532,21392.98520833894,20282.29391107883,77.7350708314962,5.440252765270543,1037.0959332205894,760.4705470835326,276.6253861370568,1.0473055484146307,25.292558497528393,15.031283762886689,11.360950749348124,36.70241517616115,42.21668560344868,8.198145719458093
2014-06-13,25543.599609375,25735.869140625,25171.609375,25228.169921875,67800,22960.64613494562,21543.38460886977,20380.232049906477,75.45762319977428,-2.2774476317219268,1106.5856583051936,829.6935693278648,276.89208897732885,0.9470708310056748,26.975513174964604,15.010977590558927,-11.124332223082254,39.04255380554486,42.98507069900092,7.745444810895655
2014-06-20,25239.5,25609.279296875,25056.1796875,25105.509765625,60500,23164.918861676986,21683.07579148762,20473.80190566328,73.76138160293308,-1.6962415968411904,1138.633656567432,891.4815867757783,247.15206979165362,0.8822108218125826,27.182386251809,14.992502942162789,-11.010415172807951,40.9320688148777,40.61742316129747,8.468332504273182
2014-06-27,25108.08984375,25427.80078125,24878.66015625,25099.919921875,48000,23349.20467693394,21817.069678953794,20565.408203014005,73.68009563027258,-0.08128597266050974,1150.3206915271076,943.2494077260442,207.07128380106337,0.8473377502215854,26.575099844584997,14.977598615749026,-10.778977123006351,42.24524696182865,38.358379805193934,9.795282455228175
2014-07-04,25179.55078125,25999.080078125,25179.55078125,25962.060546875,45600,23598.048093118803,21979.6183404409,20672.272605862738,77.7523415555937,4.072245925321127,1215.1428834011858,997.6281028610725,217.5147805401133,0.940296442263375,26.39911049248525,14.991762978122107,10.727684925086583,43.797573202126024,40.60698107843057,8.920427547352073
2014-07-11,26039.669921875,26190.439453125,24978.330078125,25024.349609375,67600,23733.886332762253,22099.01956667361,20758.452348506544,65.82331521913956,-11.929026336454143,1177.2785671099264,1033.5581957108434,143.72037139908298,0.7649192694111248,24.916824336359877,14.970692513120543,-11.121378054821049,44.75118188122899,35.946173490259255,9.801977076495028
2014-07-18,25093.16015625,25713.400390625,24892.0,25641.560546875,59300,23915.569591249183,22237.942742367784,20855.147560355425,69.17556214253277,3.35224692339321,1183.4327124132396,1063.5330990513226,119.89961336191709,0.8392982650312011,24.133038937707617,14.989199706405726,10.990381448250039,45.42474444279073,33.167892740954635,9.856708628976468
2014-07-25,25776.5390625,26300.169921875,25677.7109375,26126.75,43200,24126.158201606402,22390.444987765128,20959.5357274771,71.53887165673953,2.3633095142067617,1213.4724953085642,1093.520978302771,119.95151700579322,0.8789731002855844,24.449466864359422,15.002469748078747,10.673618922112436,46.44757253440414,36.66672756085011,9.240035812365702
2014-08-01,26173.470703125,26181.830078125,25459.130859375,25480.83984375,38500,24255.17550085817,22511.636942901787,21049.06650205676,64.45416504679909,-7.08470660994044,1171.6535948526653,1109.14750161275,62.506093239915344,0.7447324911591658,23.50568746771564,14.990652004396857,-10.55843949396453,46.867365963435645,34.142478025988666,10.686078849708807
2014-08-08,25631.6796875,25928.3203125,25232.8203125,25329.140625,37600,24357.457893633582,22622.127283376227,21133.82044508534,62.879158302386685,-1.5750067444124056,1113.435959155282,1110.0051931212563,3.430766034025737,0.6980807568451631,21.9546926680891,14.978974131354326,-10.534785924769006,46.721438067413644,31.868696830843255,12.14143162800762
2014-08-15,25476.869140625,26135.0,25437.05078125,26103.23046875,33000,24523.721948406575,22758.641133783043,21232.22460396979,67.27376652564831,4.394608223261628,1116.885879302281,1111.3813303574611,5.504548944819817,0.8129090898306526,21.445952822033654,14.989230628333736,10.404293143019792,46.767973842459305,31.391351487201348,11.209890935814425
2014-08-22,26123.689453125,26530.669921875,26075.279296875,26419.55078125,40700,24704.277075344045,22902.206217997435,21334.943934212963,68.89431672820773,1.6205502025594143,1132.0942931860882,1115.5239229231865,16.570370262901633,0.8415843597431549,20.828924446314414,15.001737125173676,10.614007941153417,47.13803253195822,33.86690518208126,10.709828804726422
2014-08-29,26490.310546875,26674.380859375,26314.890625,26638.109375,32800,24888.451580073182,23048.7122241544,21439.957111258253,69.99971145115003,1.1053947229423073,1148.5432312781159,1122.1277845941725,26.4154466839434,0.8507537242799563,20.328433975977685,15.011703477314361,10.39821428171237,47.59454867818728,34.090130732788964,10.31851299841342
2014-09-05,26733.1796875,27225.849609375,26732.390625,27026.69921875,41400,25092.09421232812,23204.71171413854,21550.58566784225,71.91098311835745,1.9112716672074157,1179.340384198902,1133.5703045151186,45.77007968378348,0.8921666873063077,19.73719496784022,15.0241427902764,10.63106031411106,48.41564640592094,37.700945269867894,9.694824383484079
2014-09-12,27145.119140625,27354.990234375,26904.5,27061.0390625,36400,25279.612769487347,23355.940237603696,21659.703556845372,72.0802608763969,0.16927775803945622,1192.7687920092176,1145.4100020139385,47.35878999527904,0.8723419980079479,18.65220939002323,15.034953382088652,10.502351525774941,49.263692336839675,37.27162339924907,9.234111398655436
2014-09-19,26998.0703125,27247.169921875,26464.029296875,27090.419921875,37300,25452.070593524266,23502.39042130061,21767.24249476675,72.23443826545852,0.1541773890616156,1192.0405898505269,1154.7361195812562,37.30447026927072,0.8740571587063989,16.250898196125906,15.045911346300985,10.526775414924009,48.938939467828966,34.22658269873809,13.074766430035245
2014-09-26,27008.119140625,27256.869140625,26220.490234375,26626.3203125,48300,25563.903900093384,23624.89747585745,21863.46185749414,66.03157276744729,-6.202865498011235,1140.8633618860185,1151.9615680422087,-11.098206156190145,0.7567911576875547,13.72824976586264,15.031698749727187,-10.785207543360087,48.07215302902449,30.65706998613369,14.161920429558265
2014-10-03,26694.41015625,26851.330078125,26481.310546875,26567.990234375,22600,25659.531170024966,23740.312878152257,21956.620835254158,65.27291292380517,-0.7586598436421212,1083.1128395917658,1138.1918223521202,-55.07898276035439,0.7213324634967415,12.693930435190884,15.024978536128184,-10.025749432069084,47.267279907277484,29.47513925260407,13.615931885673712
2014-10-10,26487.509765625,26688.69921875,26150.08984375,26297.380859375,35500,25720.278759486875,23840.590053886484,22042.576479296153,61.72948909323664,-3.5434238305685284,1003.9364649784111,1111.3407508773785,-107.40428589896737,0.6200595737738751,12.057021049387071,15.014330408599331,-10.477316144080852,45.74402060770337,27.795303778043497,16.34466713917318
2014-10-17,26275.0703125,26550.7890625,25910.76953125,26108.529296875,38400,25757.255001142887,23929.528847729172,22123.090396475935,59.30969599984849,-2.4197930933881437,915.3977395408474,1072.1521486100723,-156.75440906922495,0.5339219498304025,10.404969861504595,15.002683328694495,-10.555838779903407,43.80611610303938,25.905945451611284,17.77538351228588
2014-10-24,26434.16015625,26818.330078125,26368.939453125,26787.23046875,23700,25855.347902819754,24041.595577965283,22215.449605827896,64.66981210976081,5.360116109912319,889.7393132132274,1035.6695815307035,-145.93026831747602,0.7573788927948071,10.440653294432792,15.009887771509343,10.073272520325904,42.38721562409398,26.790968792843866,16.440663487597885
2014-10-31,26959.5703125,27894.3203125,26726.83984375,27865.830078125,40000,26046.822395705967,24191.565558363705,22327.338328051603,71.16961330493429,6.499801195173475,945.5392122717822,1017.6435076789191,-72.10429540713699,1.0466876801804466,11.49579764718814,15.021930665200014,10.596659732783579,42.26981029766757,34.465149535899876,14.510667439809128
2014-11-07,27943.0390625,28010.390625,27739.560546875,27868.630859375,28700,26220.32796367445,24335.764197619053,22437.066893028303,71.18443796815461,0.014824663220323941,978.7051304114211,1009.8558322254196,-31.150701813998467,0.9790216140662489,11.978808105126532,15.030482944466831,10.264687244346277,42.266695579500556,34.704253122480246,14.097236458309009
2014-11-14,27919.44921875,28126.48046875,27764.75,28046.66015625,40500,26394.26436296736,24481.28952933007,22548.14794774556,72.1642314695088,0.9797935013541945,1007.7382565631488,1009.4323170929655,-1.6940605298167384,0.9729718498131068,12.309428682791419,15.04242839998021,10.609081944147828,42.37210072892719,34.601449373200374,13.542253744704013
2014-11-21,28018.6796875,28360.66015625,27915.23046875,28334.630859375,39600,26579.06117214904,24632.400954037716,22662.731767777826,73.72077586645067,1.5565443969418595,1041.972833067346,1015.9404202878417,26.032412779504398,0.9774002348969268,13.473313923002173,15.05397203157861,10.586609649448985,42.68671186919109,35.493172796101256,12.870338944639178
2014-11-28,28413.009765625,28822.369140625,28217.5,28693.990234375,55700,26780.48298759913,24791.678965031337,22782.162628502523,75.55759969346803,1.8368238270173691,1085.587305165307,1029.869797263335,55.71750790197211,1.0098152030380216,13.817270135408588,15.069986629688604,10.92775337907558,43.36948091995479,38.255930724203694,11.999657922563106
2014-12-05,28748.220703125,28809.640625,28370.73046875,28458.099609375,47700,26940.25599919683,24935.460166770306,22894.557420202967,72.00002522910683,-3.5575744643612097,1088.569336807126,1041.6097051720933,46.95963163503279,0.8969376383263127,14.13174713205428,15.05628798597163,-10.77270764101727,44.003480752806794,36.33507796359823,11.397148047348033
2014-12-12,28433.0,28494.849609375,27320.05078125,27350.6796875,49700,26979.343969511418,25030.174657779316,22982.79746509994,58.15614608220672,-13.843879146900107,990.1591474674424,1031.3195936311631,-41.160446163720735,0.5915404409568927,13.870865272991484,15.04181250114881,-10.813780332606648,42.27228465095699,31.74109143342222,21.26376228791075
2014-12-19,27136.279296875,27497.119140625,26469.419921875,27371.83984375,63000,27016.72452896271,25122.004665072283,23069.709195370237,58.32105082000686,0.1649047378001427,903.4612720164951,1005.7479293082296,-102.28665729173451,0.5773851956779713,12.85164675927592,15.060126428803803,11.050905878263567,39.323110980024936,28.362780420416073,27.810121494861008
2014-12-26,27479.869140625,27851.099609375,27146.51953125,27208.609375,26600,27034.99927620436,25203.832300755723,23151.667614768845,56.472194502208495,-1.848856317798365,812.2184971957649,967.0420428857367,-154.82354568997175,0.504005565367963,11.323886251180184,15.052434752705615,-10.188704088048116,37.04903118652624,29.956690773534262,25.783949833975832
2015-01-02,27478.30078125,27937.470703125,27312.2890625,27887.900390625,20000,27116.227953768226,25309.089872907458,23245.454402409563,61.8870810168825,5.414886514674002,785.6643985433875,930.7665140172669,-145.1021154738794,0.7032530022665564,10.862034501235796,15.058223479206388,9.90353755128617,35.049477401559685,28.597388550166674,23.848286749490324
2015-01-09,27978.4296875,28064.490234375,26776.119140625,27458.380859375,54800,27148.813944778394,25393.3757939454,23328.878688686105,57.0540375588669,-4.833043458015595,721.6427985474402,888.9417709233016,-167.29897237586147,0.5423225484946678,10.452317899145495,15.04228179180408,-10.911463720944793,32.69251601607792,25.02156891187002,26.06997662522953
2015-01-16,27523.859375,28194.609375,27203.25,28121.890625,54300,27241.48791432331,25500.376375555385,23423.789816137865,61.99197003208494,4.937932473218041,716.1891297281363,854.3912426842686,-138.20211295613228,0.7483694803127503,10.432295578258541,15.05807916869147,10.902297921958713,30.399766944794727,23.904664036156003,23.622339841681807
2015-01-23,28249.83984375,29408.73046875,28197.359375,29278.83984375,60400,27435.521431411566,25648.551413523805,23539.731400843055,68.74110469887745,6.749134666792507,796.046858163405,842.722365780096,-46.67550761669099,1.0377692126508837,11.854018380912326,15.07536290872773,11.008760940077243,29.738386022483166,32.07752075563389,20.881709598528104
2015-01-30,29451.650390625,29844.16015625,29070.48046875,29182.94921875,51000,27601.9431254438,25787.15524902287,23651.47828832636,67.66858235733176,-1.0725223415456924,841.8923008615384,842.5563527963844,-0.664051934846043,0.9392374022265794,12.7931230363949,15.060788727967802,-10.839600519357369,29.54067006240511,33.76857949365781,19.422698859999745
2015-02-06,29143.630859375,29277.830078125,28647.140625,28717.91015625,74600,27708.225699806295,25902.08681401217,23751.8036718496,62.56995087769245,-5.098631479639309,831.1197475525369,840.269031747615,-9.149284195078167,0.7779823447557802,13.061761870922552,15.039080380214937,-11.219909190927746,28.705507850239766,31.816981050961346,22.17947761301864
2015-02-13,28566.5,29154.669921875,28044.490234375,29094.9296875,71500,27840.292746253315,26027.29633846268,23857.608147407034,64.88029415111697,2.3103432734245217,843.2838949166835,840.8720043814288,2.4118905352546562,0.8435554150142847,13.17364624018526,15.059895961019443,11.177466714598282,27.09484973756986,28.675391663476113,25.3494626513697
2015-02-20,29170.76953125,29522.859375,29083.400390625,29231.41015625,44900,27972.780118633953,26152.94786072885,23964.020068374222,65.70551787413336,0.8252237230163928,854.0914677670335,843.5158970585499,10.57557070848361,0.8445688225000616,13.106700892443223,15.07274949435314,10.712215345197256,26.00998544057055,30.9012691441505,24.325550078537905
2015-02-27,29316.580078125,29362.9609375,28693.8203125,29220.119140625,54200,28091.574311204527,26273.229087391446,24068.101238121762,65.5682523006825,-0.1372655734508612,851.9249954743755,845.197716741715,6.727278732660466,0.8176490467886091,12.38074573058333,15.057212867992273,-10.900454637442037,24.480908955803038,28.98170850761656,26.431104038819832
2015-03-06,29533.419921875,30024.740234375,29162.470703125,29448.94921875,57900,28220.848111923144,26397.76713175845,24174.65268328272,67.06973322480647,1.5014809241239675,858.7733211869745,847.912837630767,10.860483556207555,0.8715134852246225,11.111457734702995,15.0738013626391,10.96648993456911,23.78785815620515,32.7726775202799,24.333424787404283
2015-03-13,29316.5390625,29321.060546875,28448.48046875,28503.30078125,58100,28247.74836614475,26480.337078797333,24260.368487202864,56.16893659697103,-10.90079662783544,778.915885392722,834.1134471831581,-55.19756179043611,0.5480597555328214,9.977320132094954,15.05715508791997,-10.969938154395841,22.240313095434296,29.815910996389817,28.57668733035929
2015-03-20,28546.310546875,28978.740234375,28209.66015625,28261.080078125,57100,28249.018053000014,26550.170137594498,24339.590498904294,53.75876918618652,-2.41016741078451,688.1505347588427,804.9208646982951,-116.77032993945238,0.454934266886057,9.84613909155,15.04052081511074,-10.9525769086256,20.77879247252287,27.743752252090648,28.748767956468757
2015-03-27,28317.2890625,28455.3203125,27248.44921875,27458.640625,61200,28173.74401223811,26585.796431218245,24401.35386773787,46.621630124467785,-7.1371390617187345,545.1836451552772,752.9734207896915,-207.78977563441435,0.18448290944915335,10.143987530029454,15.022379464534707,-11.021918808236205,20.418330265694927,24.827759282126667,34.09817708336373
2015-04-03,27655.7890625,28298.33984375,27624.759765625,28260.140625,30300,28181.972261072573,26651.456987837137,24477.76548669356,53.29189427938496,6.670264154917177,490.8969522162406,700.5581270750014,-209.66117485876077,0.45912939635663585,10.094373401293169,15.03140234812931,10.318935994253193,20.083615359354695,23.01523344377074,31.608873626610585
2015-04-10,28351.939453125,28907.810546875,28221.990234375,28879.380859375,51100,28248.39212757757,26738.826551426857,24564.926187142697,57.6908753171488,4.398981037763839,492.1684570464422,658.8801930692896,-166.7117360228474,0.6639266349721717,10.1998215690722,15.046437123872385,10.841559345471941,18.99091035977654,26.9886105966296,29.701662724656575
2015-04-17,28955.130859375,29094.609375,28403.759765625,28442.099609375,41300,28266.84045917732,26805.621573307177,24641.701898474028,53.83509988846983,-3.8557754286789745,452.6730581863849,617.6387660927087,-164.96570790632381,0.5174127468986855,10.162641404230106,15.034303302475333,-10.628641991731053,17.749659539913164,26.99170626316421,27.87695665711792
2015-04-24,28525.650390625,28539.4609375,27344.69921875,27437.939453125,74800,28187.897506219957,26830.418352907876,24697.072939160185,46.19911482329486,-7.635985065174964,336.4667582027323,561.4043645147135,-224.9376063119812,0.19916609347804184,10.590216626435918,15.011945322521912,-11.222586532857163,17.69343609935724,24.220449197753013,34.11574432542942
2015-05-01,27565.490234375,27567.279296875,26897.5390625,27011.310546875,42800,28075.84160532996,26837.512164436,24742.89942644167,43.383604309562934,-2.8155105137319296,207.55448212490955,490.63438803675274,-283.0799059118432,0.07710315881213305,10.958104526248137,14.99892375455662,-10.664316745782925,18.034105864691213,22.806864513453018,36.021332229749596
2015-05-08,27204.630859375,27603.7109375,26423.990234375,27105.390625,55100,27983.41770244139,26848.017202105177,24789.681430373515,44.19131780932869,0.8077134997657538,111.6945058787569,414.8464116051536,-303.1519057263967,0.1206552896219939,11.221866795579917,15.015656348606171,10.916923143796645,18.739443492584684,20.533542234585536,36.43194463671724
2015-05-15,27249.419921875,27544.240234375,26750.009765625,27324.0,55500,27920.61601649459,26866.683194179484,24839.865956504735,46.11502345018101,1.9237056408523259,52.756588524887775,342.4284469891005,-289.67185846421273,0.18461472013076144,11.11160884615186,15.03223205131209,10.92415631759022,19.394399861342908,19.149632110003644,33.976521385095424
2015-05-22,27416.970703125,28071.16015625,27370.279296875,27957.5,61000,27924.12877682844,26909.460323819505,24901.601284098702,51.348557915820535,5.233534465639522,56.514555401201505,285.2456686715207,-228.7311132703192,0.38459302683344837,11.085510383553235,15.050138941492731,11.0186455364637,19.243280277242462,22.433221408085938,31.80487294808313
2015-05-29,27893.25,27903.2890625,27354.349609375,27828.439453125,45500,27915.015507904303,26945.49872104717,24959.55847556457,50.27721097544857,-1.071346940371967,48.51936268576537,237.90040747436967,-189.3810447886043,0.3341373044473122,10.847711468849093,15.036812639258033,-10.725489582719506,19.118899052614815,21.25232024249665,30.269669606593926
2015-06-05,27770.7890625,27959.4296875,26551.970703125,26768.490234375,61600,27805.822624711036,26938.557211765907,24995.378906432103,42.444691169029475,-7.832519806419093,-42.85195803357783,181.7499343727802,-224.60189240635802,0.05334586220488408,11.89615215931636,15.018483162256882,-11.028433383156079,19.75581592841808,18.769378052104273,33.393672967631396
2015-06-12,26814.310546875,27000.140625,26307.0703125,26425.30078125,48200,27674.344353905224,26918.42950860842,25023.69419108196,40.257863292605094,-2.186827876424381,-141.3277701509105,117.13439346804205,-258.46216361895256,0.025864190964208646,12.766966395500395,15.00390291503397,-10.783135046711445,20.554285987833484,17.674338853384445,33.50696710589805
2015-06-19,26498.669921875,27404.599609375,26307.83984375,27316.169921875,65700,27640.23250323568,26934.02717187378,25069.089750107563,47.77926629185005,7.521402999244955,-145.80412717131912,64.54668934016982,-210.35081651148894,0.29591753840228313,12.557385910236595,15.023724655277816,11.092869425057021,20.670510265865772,19.41097329950273,30.476790692783457
2015-06-26,27427.189453125,27968.75,27417.029296875,27811.83984375,45800,27656.576059475137,26968.45119822187,25123.401633149988,51.4422892868232,3.663022994973147,-108.1090384517338,30.015543781789102,-138.1245822335229,0.4488223272341955,12.390269950567898,15.037313751885915,10.732061203925053,19.982041114917475,23.082934087482833,28.807451396872686
2015-07-03,27451.0703125,28135.4296875,27209.189453125,28092.7890625,51600,27698.120155001314,27012.54287917395,25182.201384226224,53.436020953597804,1.9937316667746074,-54.931933959735034,13.026048233484277,-67.95798219321931,0.546268314826455,11.880132063690937,15.052405724716536,10.851296331126829,19.5647869780704,21.299643062551464,28.31545810773114
2015-07-10,27857.19921875,28335.23046875,27530.900390625,27661.400390625,49000,27694.62303458452,27037.988271779876,25231.29443385788,50.03867410451177,-3.397346849086034,-47.05572695506271,1.0096931957748794,-48.06542015083759,0.43582044609451376,11.146747228286568,15.038079674044987,-10.799595985047786,18.89272335805916,21.53823593320543,26.407561388394722
2015-07-17,27739.3203125,28576.3203125,27635.060546875,28463.310546875,36500,27767.831369088377,27093.883262960077,25295.294752927526,55.67960822913711,5.640934124625339,23.6213790537804,5.5320303673759845,18.089348686404417,0.7205294621826057,10.437770765114239,15.048770574256396,10.505094936455558,17.92721811388929,21.857208807193064,24.34064363408661
2015-07-24,28544.279296875,28578.330078125,28070.91015625,28112.310546875,46000,27800.638909829962,27133.821587819486,25351.077243896783,52.86602469859627,-2.813583530540839,50.72599055297178,14.570822404495146,36.15516814847663,0.6417836454153609,9.053034583643395,15.03527826348765,-10.736418414365374,17.027746388515048,20.92440314759101,23.282680397076902
2015-07-31,28117.650390625,28161.169921875,27416.390625,28114.560546875,54300,27830.536208596157,27172.281939154997,25405.799685539918,52.88246108434479,0.01643638574851991,71.56321049618055,25.96930002283223,45.593910473348316,0.654764175979791,8.804756421511794,15.051185787659215,10.902297921958713,17.005071868301382,19.57922796373767,27.435537832669393
2015-08-07,28089.08984375,28359.9609375,27866.119140625,28236.390625,51400,27869.18901015843,27214.011691541076,25461.8509912718,53.8214685832434,0.9390074988986115,96.7917712651215,40.133794271290085,56.65797699383141,0.7055055273619532,8.790183545546041,15.066014118776511,10.847412906506923,16.668746287209753,20.48666909268827,26.231357669267467
2015-08-14,28250.779296875,28417.58984375,27479.4296875,28067.310546875,70700,27888.05772794096,27247.47439175025,25513.444249798595,52.2647227427903,-1.5567458404531038,101.96682807110119,52.50040103125231,49.46642703984888,0.6235449294450116,8.78945583697641,15.0455606742783,-11.166214996056205,16.816308788570087,18.798645999311038,27.46618731957397
2015-08-21,28093.5390625,28095.970703125,27131.439453125,27366.0703125,63400,27838.344640756106,27252.125212171806,25550.12991440654,46.28523825529399,-5.979484487496308,48.91995270602638,51.78431136620713,-2.8643586601807485,0.3532911784598531,8.729677863245067,15.026856414415887,-11.05723491317159,17.33886357254663,17.227046575449734,28.186207441931764
2015-08-28,26730.400390625,26730.400390625,25298.419921875,26392.380859375,91300,27700.633804434096,27218.409747356243,25566.808150940567,39.52362687541605,-6.761611379877941,-70.87171459801903,27.253106173361896,-98.12482077138093,0.0061702912335789015,8.837400429427532,14.99929116512154,-11.421917019425596,19.307086185362657,14.440087430894385,37.96829724547006
2015-09-04,26469.419921875,26504.73046875,25119.060546875,25201.900390625,65600,27462.659193595133,27139.33094905306,25559.582254696696,33.14764746113033,-6.375979414285716,-258.8850330459354,-29.974521670497566,-228.91051137543786,-0.22273762228952163,11.260976657351598,14.979005371094026,-11.091346218718432,21.24504675816908,12.930362457995434,35.351969871746846
2015-09-11,25302.98046875,25875.9609375,24833.5390625,25610.2109375,66200,27286.2355501575,27079.36545840392,25560.584802871017,36.90709187663398,3.759444415503644,-370.66687671685577,-98.1129926797692,-272.55388403708656,0.0012204524487518698,12.707904608473623,14.999474819794951,11.10045084755119,23.2199879677008,11.920652897648356,34.73024944151473
2015-09-18,25706.869140625,26471.8203125,25531.0703125,26218.91015625,86200,27184.5855126425,27045.622113221416,25573.620948482483,42.131598553270216,5.2245066766362385,-405.46391767878595,-159.58317767957254,-245.8807399992134,0.19880170423495766,13.19120855204075,15.0255154327178,11.364437057512568,24.06035989875642,15.547658251069112,32.280396456353486
2015-09-25,26107.98046875,26339.099609375,25386.48046875,25863.5,45200,27058.767844771788,26999.264383291164,25579.36112772045,40.046433853423025,-2.0851646998471907,-456.4576925187139,-218.95808064740083,-237.49961187131305,0.13856172072404688,13.996702142382967,15.011945322521912,-10.718874489469398,24.95136951604449,14.437098807870608,31.05879286874846
2015-10-02,25922.7109375,26431.80078125,25287.330078125,26220.94921875,70900,26978.975594674477,26968.742219975826,25592.065842394302,43.09670897669341,3.0502751232703815,-462.6938155554817,-267.70522762901703,-194.98858792646467,0.2532989351850889,14.396105941497716,15.033149848982012,11.16903981679311,25.85713230960158,13.215752613199374,29.164195170930203
2015-10-09,26379.419921875,27200.439453125,26375.310546875,27079.509765625,75800,26988.550277622144,26973.0860452954,25621.52017750778,49.71443233022195,6.617723353528547,-393.8176425081547,-292.9277106048446,-100.88993190331007,0.48361516900631624,14.183416651643022,15.055333304619467,11.235866764155578,25.457909153110876,17.935975000432073,27.054685780101707
2015-10-16,27242.599609375,27305.0390625,26713.279296875,27214.599609375,63000,27010.07878540813,26982.557165455386,25653.06630487149,50.6862300665766,0.9717977363546453,-324.5904807330917,-299.260264630494,-25.33021610259766,0.5270337370893156,14.012739985258099,15.073403488532016,11.050905878263567,24.931250534290914,17.92429136997468,25.838690274075756
2015-10-23,27305.619140625,27555.060546875,27190.55078125,27470.810546875,37000,27053.958000785926,27001.704356883605,25689.061240356707,52.55884063160001,1.8726105650234146,-246.21515976137016,-288.6512436566693,42.436083895299134,0.5852626404140986,13.98927241076361,15.083865902513391,10.518700218288165,24.06565411977716,19.39119868270101,25.090608477541522
2015-10-30,27575.0390625,27618.140625,26585.19921875,26656.830078125,55800,27016.13629386584,26988.17987536366,25708.224979718456,46.51548908437099,-6.0433515472290225,-246.9370378774147,-280.3084025008184,33.37136462340368,0.36682708339572306,13.873015803487482,15.068045214684206,-10.929547069355774,23.911239193085674,17.816983919362546,27.81134170740668
2015-11-06,26641.689453125,26824.30078125,26190.1796875,26265.240234375,53200,26944.622383438138,26959.829301207243,25719.25498476116,43.900307994429205,-2.6151810899417853,-275.92645085576805,-279.4320121718083,3.5055613160402572,0.28122300903413255,14.178342668423793,15.052724986261497,-10.881832472145556,24.148694466291893,16.909435844763372,29.56779442157555
2015-11-13,25809.0,26193.169921875,25540.73046875,25610.529296875,37600,26817.56589900355,26906.915575547155,25717.10200084262,39.86481338805822,-4.035494606370989,-347.7221460569781,-293.0900389488423,-54.63210710813581,0.15328046965156608,14.801727015379807,15.041753824328689,-10.534785924769006,24.92970047672215,15.912147000564861,33.11073679027945
2015-11-20,25580.150390625,26058.759765625,25451.419921875,25868.490234375,58000,26727.177740467498,26866.193013148248,25720.09978764524,42.12232160642841,2.257508218370191,-379.43160858148985,-310.3583528753718,-69.07325570611806,0.24452062888785464,14.796101716212053,15.058627437891525,10.968215530759236,25.727813488375464,15.107761601459845,32.180306473493836
2015-11-27,25945.140625,26184.650390625,25703.859375,26128.19921875,36400,26670.13216697059,26837.252080034592,25728.1809644988,44.38593887056483,2.263617264136421,-379.23367182198854,-324.1334166646952,-55.10025515729336,0.32843569773563314,14.782674101865162,15.069073492116063,10.502351525774941,26.24233469789207,15.565391971732796,30.85073947037053
2015-12-04,26142.529296875,26256.419921875,25623.7109375,25638.109375,49400,26571.84428202101,26790.226875915592,25726.39736866714,41.11783712241023,-3.2681017481545993,-413.8523280295376,-342.0771989376637,-71.77512909187391,0.227855191047133,14.175236473432932,15.054870100530124,-10.807725945886109,26.79545425567999,14.704398876239711,29.84494147922651
2015-12-11,25746.029296875,25785.529296875,24930.4296875,25044.4296875,58700,26426.376225399963,26721.76424107577,25712.89305814898,37.514457639724185,-3.6033794826860444,-483.61800436844715,-370.38536002382045,-113.23264434462669,0.11216371164852075,14.286049861539258,15.037726244404288,-10.980212041446208,27.91164687505443,13.608787741297961,33.66212619654531
2015-12-18,24935.599609375,25831.310546875,24867.73046875,25519.220703125,65200,26339.980461373776,26674.605670960053,25709.05796200989,41.89969530048994,4.385237660765753,-494.8913392351933,-395.286555866095,-99.6047833690983,0.25854006501118165,13.56950169896185,15.056750533907792,11.08523008522044,28.99867069871808,12.480316372142104,31.410353830949056
2015-12-25,25425.3203125,25922.470703125,25413.5390625,25838.7109375,28000,26292.24050671913,26641.825485334168,25711.62534766316,44.71151864056728,2.811823340077339,-472.5975362976278,-410.74875195240156,-61.84878434522625,0.36610404553201054,12.087889900980826,15.06481068058068,10.239995502805316,29.81497620778213,12.724969894879568,29.99558723766552
2016-01-01,25858.51953125,26147.630859375,25856.859375,26117.5390625,25600,26275.602273936354,26621.265233458318,25719.663243006464,47.11693316200849,2.405414521441216,-427.50245523488775,-414.09949260889886,-13.402962625988891,0.4820017206771147,10.355265694737536,15.072123534230828,10.150386692204734,30.093209289780418,14.445641022457151,29.13768431185133
2016-01-08,26116.51953125,26116.51953125,24825.69921875,24934.330078125,60500,26147.862064811463,26555.11091364133,25704.11209122663,39.30268721380942,-7.814245948199073,-481.6867699052782,-427.61694806817474,-54.06982183710346,0.08525986657979198,10.279683959722133,15.054754265975332,-11.010415172807951,31.255344765420976,12.797301659843734,34.9209784016956
