Date,Open,High,Low,Close,Volume
2023-12-22,48068.5,48166.1484375,46919.69921875,47491.8515625,963400
2023-12-29,47576.3984375,48636.44921875,47411.6484375,48292.25,868700
2024-01-05,48203.44921875,48450.0,47481.3515625,48159.0,920100
2024-01-12,48096.6484375,48154.5,47010.80078125,47709.80078125,881700
2024-01-19,47891.05078125,48305.3984375,45430.69921875,45701.1484375,1462800
2024-01-26,46495.44921875,46580.30078125,44429.0,44866.1484375,1158100
2024-02-02,45171.5,46892.3515625,45071.19921875,45970.94921875,1584700
2024-02-09,45962.25,46181.19921875,44859.1484375,45634.55078125,1324100
2024-02-16,45664.30078125,46693.3984375,44633.8515625,46384.8515625,1363800
2024-02-23,46554.8984375,47363.3984375,46317.69921875,46811.75,906900
2024-03-01,46615.8515625,47342.25,45661.75,47286.8984375,1265500
2024-03-08,47318.5,48161.25,47191.6484375,47835.80078125,783000
2024-03-15,47792.19921875,47853.80078125,46310.5,46594.1015625,1245700
